Date,SP500 Price,SOROS FUND MANAGEMENT LLC,PAULSON & CO.INC. ,TIGER GLOBAL MANAGEMENT LLC,BERKSHIRE HATHAWAY INC,Algo 1,Algo 2
2016-08-18,2187.02,-0.019048909701211623,0.01188642972151795,0.201315908066685,-0.159149160693761,-0.0056240063085364,0.0068770549185132
2016-08-19,2183.87,-0.007078620321152025,0.013272134504245851,0.21002608744703322,-0.1461973646087328,-0.0002666519497056,-0.0007567681360876
2016-08-22,2182.64,-0.0025426344113388248,0.016219706644444352,0.2115878939549179,-0.1468845830918481,0.0038404190668791,-0.0006674275645494
2016-08-23,2186.9,0.0033735136679022754,0.01685593272794375,0.21761756878189809,-0.12983091545838502,0.002700599306041,0.0062411493925006
2016-08-24,2175.44,-0.0025335349915716248,-0.006356801261139949,0.2163393818967149,-0.13666721958185818,-0.0021364357380242,-0.0084056947844724
2016-08-25,2172.47,0.012769100882125777,-0.005663784093918448,0.23352301259716932,-0.1036214040336673,0.0006821121798531,-1.8200245135913973e-07
2016-08-26,2169.04,0.018796104469430277,-0.0038426147224124487,0.214570745484546,-0.1058713584305696,-0.0008890500232548,0.0012193865116078
2016-08-29,2180.38,0.009374761983429677,-0.014606408438507449,0.2061172438152589,-0.11496495349229126,0.0034861890098201,0.004105047387683
2016-08-30,2176.12,-0.0007724958936623237,-0.021216106700389748,0.18865877907051562,-0.13586822376865068,-0.0056219896453775,0.0005305067777293
2016-08-31,2170.95,0.007066597222498877,-0.01993089926742915,0.215318187046907,-0.13228655932868705,-0.005798207284984,-0.0044474624447005
2016-09-01,2170.86,0.02730102853319598,-0.012341928002590149,0.23128901742082975,-0.10226313687551275,0.0022574851267091,-0.0005818081924696
2016-09-02,2179.98,0.024934830524652778,-0.02364901748873925,0.21876782462345015,-0.09855272934375946,0.0004238747665645,0.0098091230278209
2016-09-06,2186.48,0.015229451619725679,-0.028371678425409552,0.18486293802447154,-0.09732218148352946,0.0047142618920676,0.0045755372347378
2016-09-07,2186.16,0.01946478829228168,-0.02784505924191797,0.19143255436854642,-0.09141884578043816,-0.0015340654871525,0.0050134530074899
2016-09-08,2181.3,0.018372561494420077,-0.019468876190957572,0.19105935618830486,-0.08689612513553926,0.0086173157553612,0.0038212951458329
2016-09-09,2127.81,-0.005989625925042421,-0.03809580558120007,0.14418219659603565,-0.11706870744107825,-0.0002773986252535,-0.0246986641850134
2016-09-12,2159.04,0.011982716738227879,-0.02062960372695287,0.18133968060277383,-0.09226921794524395,-0.0017268326215674,0.0084703184200395
2016-09-13,2127.02,0.004793796904279878,-0.02288879769601427,0.18643897985281155,-0.09200478950854846,-0.0026063542253428,-0.0179342731757939
2016-09-14,2125.77,0.016634935036889578,-0.01339610513071617,0.18652519482174304,-0.05120030613179425,-0.0044341581778412,-0.0015886993269352
2016-09-15,2147.26,0.02229771723962508,-0.01115405673451797,0.19483466850698575,-0.04546578496898885,-0.003063088532922,0.0083107620092743
2016-09-16,2139.16,0.02903342692848568,-0.004874875688387671,0.19586920656560994,-0.06223269057102245,0.0029046115468986,0.0026390463263301
2016-09-19,2139.12,0.05191341067432818,-0.0017539873399296715,0.20069089639105583,-0.02965777586721295,-0.0015365605970164,0.0042775930506162
2016-09-20,2139.76,0.058394972176425176,0.0008795718742611288,0.21302065895773542,-0.0120810768690229,-0.0045697424017342,-0.000466726235194
2016-09-21,2163.12,0.07590991503164979,0.00954161855115963,0.21088890421280293,0.0065801657676351,0.0059577644859489,0.0121847018277759
2016-09-22,2177.18,0.08265216682005767,0.019228493072708127,0.21157180602147715,-0.0034561276521026998,0.0049471882405215,0.0063606629421108
2016-09-23,2164.69,0.10452687791338408,0.035872773525815124,0.23882643415276095,0.0505292238444709,-0.0041120186652289,-0.0039315853906519
2016-09-26,2146.1,0.08795655162256559,0.010622297227121727,0.23023010011826173,0.028569748172344,0.0031933998752796,-0.0071938632162565
2016-09-27,2159.93,0.11160410835138687,0.016911772384152025,0.2580357611669221,0.0600464146451397,-0.0035507099546012,0.0021222387390119
2016-09-28,2171.37,0.11306921939989217,0.013971244515682926,0.2618209950624407,0.060169381934169104,0.012061585794489,0.0063294983730405
2016-09-29,2151.13,0.11450899352396718,0.0011875398752638246,0.24170425932424933,0.041381711025276005,0.0083973199024466,-0.0093970662861211
2016-09-30,2168.27,0.12470907256432948,-0.00018701406249867366,0.24426208739029945,0.0542886990521272,-0.000830240030777,0.0092195318099436
2016-10-03,2161.2,0.11387032624104708,-0.00019656580237997334,0.21943748100096974,0.0604590733586711,-0.004191525545196,-0.0036186711512403
2016-10-04,2150.49,0.09392571249937237,-0.012713690622498275,0.18995179749723412,0.0576585755300622,0.0022873284859641,-0.0071259167614669
2016-10-05,2159.73,0.11379766760675418,-0.004224014402808875,0.19363025242254714,0.08270307655581151,-0.0069460088460523,0.0076644351423152
2016-10-06,2160.77,0.09486840016314398,-0.017147655755070476,0.17281403098505793,0.0819293354819871,-0.0034710159041009,-0.0035935283451611
2016-10-07,2153.74,0.10215741416224518,-0.011295332902146873,0.17326433635612454,0.12026445014847628,0.0051770061950065,-0.0050731019742236
2016-10-10,2163.66,0.10489590890963787,0.011892862188447925,0.18241566244917523,0.1194395131814342,-0.0048176833652804,0.0099266382080991
2016-10-11,2136.73,0.06774181776051577,-0.009786810473289576,0.14234070893009643,0.08473156221607109,-0.0038883894820573,-0.01457588979868
2016-10-12,2139.18,0.06326279228402108,-0.023444323550630676,0.15124062550154585,0.08103044332898089,0.0029361675920755,-0.0037827672179038
2016-10-13,2132.55,0.07682029629666907,-0.010791315118827376,0.1648061888928994,0.10418240531019189,0.0079970566928078,-0.0086881654218423
2016-10-14,2132.98,0.07443854864739198,-0.02384808713198998,0.18766260790576664,0.1164448325492193,-0.0069814448747457,-0.0011733795259415
2016-10-17,2126.5,0.061789049504026174,-0.029818938540240876,0.19555944413999943,0.10078484229161389,-0.001055740758955,-0.0034473208870073
2016-10-18,2139.6,0.08408496912429518,-0.014684250847914578,0.21515611078123603,0.1715387639642999,0.0034511229327668,0.0068168568013122
2016-10-19,2144.29,0.11212275096331958,0.004527658237769523,0.23214289632647264,0.1937573536366585,0.0016193635308738,0.0049253987909449
2016-10-20,2141.34,0.11352524806825517,0.008839846144782924,0.22671959074467132,0.1931080917090779,-0.0002351422502922,-0.0006383411348315
2016-10-21,2141.16,0.11137649293416169,0.0003646192642887229,0.21723840045156223,0.1780324025402002,-0.0004768746708502,-0.0008841586662746
2016-10-24,2151.33,0.11413333345072858,-3.035302726987711e-05,0.22520538487293582,0.1793319223905373,-0.0028346760227626,0.0027442888109056
2016-10-25,2143.16,0.10928217907591178,0.004366683722739123,0.21922467581435454,0.1735589078236743,-0.0085145681402605,-0.0058521064967448
2016-10-26,2139.43,0.10493630522754459,-0.0019952287831867766,0.21503013875787513,0.1636460628093092,-0.0025848463471804,-0.0068611422658251
2016-10-27,2133.04,0.07502069133839558,-0.01802727929055148,0.20253898518408103,0.1063490442525213,0.0005758746609131,-0.005797881343548
2016-10-28,2126.41,0.055804117700699984,-0.045948387296863374,0.18091343315408792,0.08230071344592689,-0.0089395390771784,-0.0078574174019652
2016-10-31,2126.15,0.06095856539987369,-0.04126592787697958,0.19956860900822063,0.1061147715699477,-0.0070772811842388,0.0004762281853338
2016-11-01,2111.72,0.052659702162731185,-0.034154024439240975,0.19258364258379254,0.0939515430751753,0.0014312980056465,-0.0078878955395094
2016-11-02,2097.94,0.031647102897956386,-0.05707404066106868,0.18632028480679905,0.05264020772694409,-0.0042435337217829,-0.0088502925197692
2016-11-03,2088.66,0.032047776496864785,-0.08730655731356178,0.17820151194286724,0.0653546595727534,-0.0108781546601789,-0.0068646150138293
2016-11-04,2085.18,0.03517727318081379,-0.07557140410054479,0.15629038421085292,0.0574790406260665,0.0076273951692046,-0.0001452926897043
2016-11-07,2131.52,0.04663531038270599,-0.07568290935093339,0.1550564521750437,0.0858372737766373,0.0082148631789407,0.0180807089874056
2016-11-08,2139.56,0.043840633871231986,-0.08313856334403187,0.1500419980659848,0.08212791540914119,0.00097777676554,0.0021572458570802
2016-11-09,2163.26,0.05121148152731449,-0.06716665100095318,0.1575961862346436,0.08410522730145639,0.0135755515622671,0.0183313086793791
2016-11-10,2167.48,0.03430561899796309,-0.07690167837767738,0.1449624018210466,0.053941300191752195,0.0102252320382402,0.0066722918268952
2016-11-11,2164.45,0.02924875096251259,-0.07908981790550408,0.14530047550794473,0.05386856030783599,-0.0076762700093388,0.0139295535988364
2016-11-14,2164.2,0.022117631919874793,-0.07424519041211888,0.13301681146170252,0.03946973972875819,-0.0139550060759744,0.0089586367951441
2016-11-15,2180.39,0.02739150504597249,-0.07859361881197928,0.14539681074449645,0.046252722249267686,0.0237308672487959,0.0023405238532944
2016-11-16,2176.94,0.02098926537679619,-0.09869376277721509,0.16335191887729825,0.06788366003982389,0.0071267729148964,0.0004288111460219
2016-11-17,2187.12,0.04456686588512679,-0.08859132219614299,0.1772623578384837,0.08606524820176838,0.0009080304451768,0.002963379421745
2016-11-18,2181.9,0.04264250664572099,-0.10743942419827629,0.16929873529123363,0.07155575142814519,-0.0036559635259301,0.003673567486004
2016-11-21,2198.18,0.04920526720792809,-0.10177354686592507,0.18587710379575734,0.07843431411806388,0.0100687265639493,0.0057265457167238
2016-11-22,2202.94,0.03357219356387229,-0.12415141750351588,0.18120449356044885,0.05389579163121309,0.0042775929313599,0.0024938949485109
2016-11-23,2204.72,0.03978186801312299,-0.11415041096258668,0.16144205926674032,0.053247170672297686,-0.0123519103225802,0.006259493067835
2016-11-25,2213.35,0.04919190469771939,-0.08445014625951888,0.15564675599738143,0.05142507522337159,0.0044471731660073,0.0040298748638587
2016-11-28,2201.72,0.03994687639343809,-0.07635217119813609,0.15302308555890973,0.04847559907676119,0.0150535780650235,-0.0133433104410389
2016-11-29,2204.66,0.03875611528092799,-0.08481484995357379,0.16567264849006544,0.05970593938951969,0.0061782650948673,-0.0044428001640968
2016-11-30,2198.81,0.037429300751408226,-0.08961930467598198,0.15637026661473344,0.04549009624694028,-0.0109619660658459,-0.0028549312917644
2016-12-01,2191.08,0.02790695119878693,-0.10406786572822929,0.14770097210111544,0.029338108101875388,-0.000774445593946,-0.004724157565416
2016-12-02,2191.95,0.03655684429044614,-0.09613115920198649,0.14959493696556583,0.032373374273257184,0.008216700917127,-0.0004461114770217
2016-12-05,2204.71,0.04668289556599313,-0.09291020433978749,0.14928101601106034,0.049089169508185884,-0.0018626918515771,0.0151136868015126
2016-12-06,2212.23,0.05672040128320283,-0.09133758033700268,0.13573959442023123,0.05125486859340959,0.0031991411558378,0.0083144461403867
2016-12-07,2241.35,0.059179645249287524,-0.10932283902832568,0.15506837630588832,0.05602331723627409,-0.0028813883544347,0.006758664230361
2016-12-08,2246.19,0.05647158897523913,-0.09862256177451968,0.14843405293894923,0.04682835725074029,-0.0111873811370182,0.007838886746477
2016-12-09,2259.53,0.054706818301834235,-0.09124375978022718,0.1661437464298901,0.04984885109284938,0.0040376787848569,0.0034081667348398
2016-12-12,2256.96,0.044367860190523634,-0.09692999297878369,0.16256260059071245,0.024610187365094287,-0.0057129685216275,-0.0062877492729741
2016-12-13,2271.72,0.05358224294053923,-0.09106112121933799,0.17346225792003234,0.039929252617241284,0.0020450924152772,0.0002542076506324
2016-12-14,2253.28,0.05825933350868374,-0.0766041778293152,0.17594142051863493,0.046235164155405586,-0.0009446755049154,-0.0125689311375237
2016-12-15,2262.03,0.05057907254140253,-0.09589651895640809,0.18015579465067352,0.029192232288506988,0.00119612870604,0.0045206884230125
2016-12-16,2258.07,0.058990818015996836,-0.08887903789269448,0.20149776320225724,0.031212752889887087,-0.0009242811025477,-0.0003713122360506
2016-12-19,2262.53,0.05412492130357123,-0.0845021803818104,0.19372103917876202,0.024987651271016383,0.0004554257894484,0.0040640039585763
2016-12-20,2270.76,0.06286463230418553,-0.07601029844907459,0.19498083837499064,0.026513097780388285,-0.0059428405403602,0.0076487236357547
2016-12-21,2265.18,0.053102287873597234,-0.0720546523114823,0.19344231005796622,0.003921132492687885,0.0042783346481096,-0.0019622671380931
2016-12-22,2260.96,0.03312687559182353,-0.07945961697237998,0.202626208906545,-0.03254618989227732,-0.000592992399903,-0.0051944757354833
2016-12-23,2263.79,0.03502259105413513,-0.06909191356030349,0.20741404153312903,-0.03380165374162482,0.0004750467328703,0.0059573008238268
2016-12-27,2268.88,0.04330027399276993,-0.06918348308024938,0.20063689895519443,-0.032713609963326916,0.0026967871966099,0.0038270781174724
2016-12-28,2249.92,0.028389639693170134,-0.08007512984692138,0.1914703040445001,-0.03113829775073172,-0.0003957806217918,-0.0089192556213451
2016-12-29,2249.26,0.02686184878523843,-0.08574900156883339,0.19456870034772172,0.004782807038741679,0.008135760531372,0.0007772981550743
2016-12-30,2238.83,0.02299206852264853,-0.08138793524637498,0.1911113470025833,-0.007896174601853621,-0.002822183207698,-0.0008292436099977
2017-01-03,2257.83,0.027838029362405932,-0.07212429898839288,0.20755670268616425,0.00883577148693298,0.0073809229786126,0.0093578794574452
2017-01-04,2270.75,0.034257593059651426,-0.06598742538232119,0.19505419792098871,0.02254296630532008,0.0125103066567608,0.014700956476731
2017-01-05,2269.0,0.04797382751385023,-0.044832827936541586,0.18571201887853853,0.052823348178646784,-0.0039545533112945,-0.0018715641000989
2017-01-06,2276.98,0.048920124393220535,-0.05430004638075468,0.1831382699771406,0.07504680045558668,-0.0003638204869829,5.081315555180308e-05
2017-01-09,2268.9,0.04676798353508123,-0.052949502480332984,0.17404640898324675,0.06949577895243288,0.0027748062413896,-0.0062772922722081
2017-01-10,2268.9,0.05039322135777753,-0.042560379132690083,0.18127461363414463,0.07980010457643208,0.0076685152670932,0.006617990719573
2017-01-11,2275.32,0.06373922788995723,-0.05232677601171259,0.19575842921851264,0.08188659203365588,0.0028316465372175,0.0026519574490886
2017-01-12,2270.44,0.05589798354949673,-0.05545284069297268,0.18739511276578252,0.07330523978094897,-0.0025388479321366,-0.0042590217073581
2017-01-13,2274.64,0.07024912196577274,-0.058480592211060785,0.19486903375591824,0.09924590640494307,-6.480537689271607e-05,0.006477833760828
2017-01-17,2267.89,0.07653464119058294,-0.046852953031252885,0.16778392009126303,0.11531535458117488,-0.0169398031901276,-0.0045688248012479
2017-01-18,2271.89,0.08234937955309533,-0.024712134174532184,0.16275084225619393,0.11643808630518968,0.0015824455016871,-0.000487257118943
2017-01-19,2263.69,0.08328856238917863,-0.04277080991351338,0.15529112151788702,0.1370437582788563,-0.0112105136026175,-0.0051105310819873
2017-01-20,2271.31,0.07708929805053853,-0.057208753047378984,0.14734327432708133,0.12275046238329657,-0.0032624531236761,0.0042903823083997
2017-01-23,2265.2,0.08576661672348354,-0.05143825280845988,0.15523916120898343,0.15193053054132208,-0.0061011310336631,-0.0012257972979764
2017-01-24,2280.07,0.09765073938230093,-0.04156201740293099,0.147156784917945,0.18130014167011999,-0.001949848462899,0.0074711372013932
2017-01-25,2298.37,0.10292242543000513,-0.03242628649690568,0.1506277319439014,0.1880982241070329,0.0069480808131741,0.0061796148330174
2017-01-26,2296.68,0.11425818326532483,-0.04282585385907528,0.14914968712652513,0.1887475839190459,-0.0006599606748808,-0.001226769678749
2017-01-27,2294.69,0.11218782287945624,-0.04368635122199358,0.1799395425578774,0.18169553430807947,0.0006366678957427,0.0002759032372503
2017-01-30,2280.9,0.10796695765490984,-0.05314262804766368,0.1814522934918771,0.1652214629869886,-0.0041455960671947,-0.0105975758080673
2017-01-31,2278.87,0.12306960720816612,-0.03250773780688698,0.1678464677529074,0.17075732361820758,0.0125067991764145,0.0040713521658115
2017-02-01,2279.55,0.11466901472357693,-0.03216227291101538,0.16362350360451838,0.15097869564935307,-0.0062636065485973,0.0026697497459578
2017-02-02,2280.85,0.11141538654972653,-0.026082635210031485,0.16465629867966342,0.14750514390619557,0.010194569554985,-0.0001500708011281
2017-02-03,2297.42,0.09873893497540263,-0.034581873227921986,0.1562361949886174,0.13037359895542389,-0.0023896293341257,0.0087395630744524
2017-02-06,2292.56,0.09276553508582724,-0.031388478625175284,0.1435129882799862,0.12399340190410109,-0.0017140495877195,-0.0017313277464396
2017-02-07,2293.08,0.09285728532485132,-0.04700683586617838,0.14761181589766062,0.12292746020775328,0.0013006306987052,-0.001655896718335
2017-02-08,2294.67,0.09318461912769313,-0.04800378616157718,0.14753842027082112,0.12132737476319848,0.0020441752153575,-0.0008010286093751
2017-02-09,2307.87,0.09470155778600783,-0.048456362456843184,0.16225789906216612,0.13433685924216318,0.007770721591618,0.0079584151485299
2017-02-10,2316.1,0.09069828645397084,-0.060110377636205886,0.154937259226944,0.14044353502273568,0.0041840328516845,0.0060087185982158
2017-02-13,2328.25,0.07967981038091504,-0.07006326463407009,0.1467064553558002,0.13888084734773937,0.0003768002668864,0.0017549914950063
2017-02-14,2337.58,0.08357526404940803,-0.05807277508935429,0.14690067232973203,0.155777865714055,-0.0022418534195272,0.0043039029283343
2017-02-15,2349.25,0.08230994934140504,-0.05101095246097729,0.1520529139394733,0.1561745972059399,0.0004170311966904,0.0048899225983156
2017-02-16,2347.22,0.07370736677069403,-0.05759515045464058,0.1222624909150925,0.1698164180002249,0.004644419709997,-0.001863118796616
2017-02-17,2351.16,0.07848486774724633,-0.055950669131233484,0.1988797454456535,0.1796738440476492,-0.0047376814814222,0.0005814046648725
2017-02-21,2365.38,0.09383586690822013,-0.030051332666164884,0.1904257172515981,0.21058306651372927,-0.0043547529835263,0.0022650062996381
2017-02-22,2362.82,0.09518100471398494,-0.03484996790782118,0.1839200766321764,0.21634562683299496,-0.0009790649137187,-0.0025662724607493
2017-02-23,2363.81,0.09365178932719863,-0.03513742550272728,0.1805363786896828,0.21476072336925967,0.0035744127425021,-0.0014106991007394
2017-02-24,2367.34,0.09144317082288843,-0.031421491872043385,0.18250558116116228,0.21708080324023887,-0.0018671739445631,-0.0012306586520417
2017-02-27,2369.75,0.09408867425710117,-0.024797215372437783,0.1594487449088469,0.2204311435800421,0.0003149055847642,0.0069676960693333
2017-02-28,2363.64,0.08911952545983838,-0.028669243376715885,0.16967604252380572,0.22202680818943968,-0.0011079161362067,-0.0088831108410084
2017-03-01,2395.96,0.08929307509361067,-0.021306078099926885,0.168361816098508,0.21196035925614917,0.0017019483199043,0.0129707830307144
2017-03-02,2381.92,0.08225229249299458,-0.017362243335737184,0.16378883737919148,0.2165387649998373,-0.010089346112607,-0.0101080304055783
2017-03-03,2383.12,0.08568495708627517,-0.015973945116052286,0.1704081773845633,0.22464369769090767,-0.0031313863971675,0.0008270685975663
2017-03-06,2375.31,0.07276707681594317,-0.039115419794580185,0.15094804580536691,0.20365651893521297,-0.00154791034152,-0.0057502584926615
2017-03-07,2368.39,0.09830509681421867,-0.018528619053047684,0.1801546725366287,0.23643206113949616,-0.001838215636327,-0.0076642478308755
2017-03-08,2362.98,0.11403793262161538,0.0003257220708449166,0.18880862388368058,0.2646151351206159,-0.0031414190018051,-0.0042342162567187
2017-03-09,2364.87,0.10038043966325438,-0.024010723099300482,0.1787475098692762,0.2450354884894899,-0.0004136653670257,-0.002857919507221
2017-03-10,2372.6,0.0943490217212126,-0.03400388284755038,0.162413219286328,0.22159269629458428,0.0008475433049581,0.0044897173509921
2017-03-13,2373.47,0.08872189918319588,-0.03822828134697348,0.1386240954291773,0.22304631093354488,-0.0014949318516545,0.0076185130018738
2017-03-14,2365.45,0.08227082739739039,-0.046644465845612784,0.137060009088575,0.19558236684049404,0.000657983716244,-0.0071769324752052
2017-03-15,2385.26,0.09132153186160039,-0.04014822632007338,0.14511520720025858,0.20259115505631348,0.0054722542005846,0.0122308669589526
2017-03-16,2381.38,0.10160427934140068,-0.03690961970518929,0.15156544401945068,0.21448795411979557,0.0006554014881134,0.0019068419461798
2017-03-17,2378.25,0.10222821041092468,-0.046813218140332985,0.1358452597662378,0.23020910507681297,0.0001432388792903,-0.0009785466597931
2017-03-20,2373.47,0.10350428657011919,-0.048496481860454285,0.13963729385366738,0.2243060944932689,-0.0033040727279419,-0.0029451836162886
2017-03-21,2344.02,0.07580423044698009,-0.06944577207157608,0.12223593001399631,0.1835073973182971,-0.0027010127022962,-0.020475272678595
2017-03-22,2348.45,0.07099011947958968,-0.07321349041755458,0.1227853910071379,0.1878074756981093,-0.0031884981234391,-0.0013576215867668
2017-03-23,2345.96,0.06893121474483069,-0.07745117560532819,0.1356549192834611,0.178884253175787,0.0018035337679918,0.0051203893802191
2017-03-24,2343.98,0.07383308436234338,-0.08319650053560558,0.12208772866740039,0.18421596284369848,0.0007955928033636,0.0019662204694938
2017-03-27,2341.59,0.06796147508341008,-0.07883910196751488,0.121482443275446,0.17689623969641902,-0.000367732836772,0.0017236705248237
2017-03-28,2358.57,0.07185812288732737,-0.07549185337955389,0.1215867077191848,0.18569578682083018,0.0089953792866506,0.0076776531353802
2017-03-29,2361.13,0.07731098433823819,-0.0762579078381038,0.1190218925048519,0.1775586548562622,0.0065470523870227,0.0048399350531897
2017-03-30,2368.06,0.08248056369440689,-0.07629691117823688,0.1188231485057115,0.2156709108355811,0.0041944233524833,0.0009742779112628
2017-03-31,2362.72,0.07652364233369087,-0.09640249914356427,0.12082520628908909,0.1978221042786806,-0.0002608236514502,0.0030363192815744
2017-04-03,2358.84,0.07166129120100088,-0.09919530897647377,0.1267417747677497,0.2143700330857108,-0.0010589974549068,-0.0059630760301845
2017-04-04,2360.16,0.06938576964235457,-0.10099552902861958,0.120809507846199,0.20387422330709828,-0.0030602786831427,-0.0006290712037119
2017-04-05,2352.95,0.06123802615757508,-0.10196071736122903,0.1219721684548738,0.19620701575655738,-0.004725849477116,-0.0063420179100568
2017-04-06,2357.49,0.06564592239572888,-0.09700392635965982,0.1304844200775718,0.1895062356937922,-0.0012182038518887,0.0090099456623386
2017-04-07,2355.54,0.06740517731463058,-0.10347764121092122,0.14140659002673628,0.18327435705017012,-0.0041276624543396,-0.0015183776820383
2017-04-10,2357.16,0.07215078538491808,-0.09881307311980742,0.1405053907148628,0.19069503801073742,-0.006056713165209,0.0032381670385595
2017-04-11,2353.78,0.07058827114215835,-0.10215599568072953,0.1369185744407097,0.19481599067636493,-0.006879418645055,0.0017664400538878
2017-04-12,2344.93,0.06564164674681416,-0.10771283322250262,0.1505796810445913,0.1785604153842491,0.0016354443519617,-0.0070779094814322
2017-04-13,2328.95,0.06870027162877565,-0.11168652197779631,0.1539012417405144,0.17468598393061352,0.0062338430049394,-0.007668688229087
2017-04-17,2349.01,0.07037482183303635,-0.12355499598537302,0.1574380551680902,0.18080378908032882,0.0087836675649039,0.0061046520194373
2017-04-18,2342.19,0.06677106344852825,-0.13233610910742974,0.15667384865617112,0.1785521312239538,-0.003365036899991,-0.0035739892240589
2017-04-19,2338.17,0.06184282005989026,-0.13257034696734313,0.12277286879303981,0.1648569457912053,-0.000313626041683,1.0126384567023458e-05
2017-04-20,2355.84,0.06795973769188676,-0.12489525309423871,0.1275995781422519,0.18200346554699942,0.0035787452220579,0.0055327202644416
2017-04-21,2348.7,0.07383458240985266,-0.13782571304622224,0.11560857369717631,0.18191299887228124,-0.0001399044517571,-0.0032051603465982
2017-04-24,2374.15,0.08204605882899625,-0.13024876043034833,0.1272608699663779,0.19554793335253584,-0.0089299256484803,0.0093056110636281
2017-04-25,2388.62,0.08738125053457016,-0.13115322909449204,0.1269578218422079,0.20276827074822232,0.0081363888062242,0.0067389247415554
2017-04-26,2387.45,0.09124902593807026,-0.12497368299950073,0.1162251378552801,0.21287296873334743,-0.0050796942430294,0.004459410432591
2017-04-27,2388.77,0.08660066283503086,-0.12466761825223721,0.1174633256307786,0.20122306183550923,-0.0053330797998541,-0.0011827584007048
2017-04-28,2384.2,0.08801482467492945,-0.12125075591647493,0.1139304040081138,0.20341082694062082,0.0040489098977655,-0.0060326616242913
2017-05-01,2388.33,0.09283889793220985,-0.11981525363212092,0.1026720158666574,0.20925141795251742,-0.0104977941086575,0.0029692194426803
2017-05-02,2391.17,0.08995052062082416,-0.11752027422632443,0.096646239553057,0.20151682099111093,-0.0023067624489968,-0.0025323321715485
2017-05-03,2388.14,0.08944475496912965,-0.12831922282415872,0.0961988145078209,0.18641749423679974,0.0004418574013781,-0.0064517326381459
2017-05-04,2389.52,0.08710326730172917,-0.12399057279635883,0.0994789154032727,0.1917959704198816,-0.0111459719158312,-0.001576788829434
2017-05-05,2399.29,0.09899977188237474,-0.11628743642180142,0.10417406643622751,0.20640476147306613,0.0070842301263202,0.0053940697135465
2017-05-08,2399.38,0.09814674957447235,-0.10246934091526112,0.1020464287403796,0.22750936671293592,0.0009149082297251,-0.0022528130774353
2017-05-09,2396.92,0.09801393818387515,-0.09144210492618272,0.1022242679720171,0.23097531783924763,-0.0071962892121977,0.0018704094566412
2017-05-10,2399.63,0.10133031471533305,-0.09302190636021868,0.1105792399676825,0.23765918361602592,0.0067578454969316,0.0026030725479565
2017-05-11,2394.44,0.09958802173287845,-0.08984523522438087,0.1055758935554445,0.23764119098285788,-0.0019339785424215,-0.0036871173861218
2017-05-12,2390.9,0.09904899570028836,-0.08861484720944737,0.10970776493887889,0.23406055178550988,-0.007236466178769,-0.0050266283794164
2017-05-15,2402.32,0.10420012651865404,-0.08447820069188706,0.1019291094454382,0.23823082754191727,-0.0002931726371228,0.0061614322098035
2017-05-16,2400.67,0.08627702254578835,-0.08997307494055547,0.09678048736517665,0.23090833415081768,-0.0051809096831534,-0.001742856837411
2017-05-17,2357.03,0.06659801018102206,-0.09594096984730577,0.09779829352722696,0.2032778200394351,0.0025418977135581,-0.0196432318064445
2017-05-18,2365.72,0.06841185100043996,-0.10293786876880688,0.10434817154469046,0.2076368045092037,-0.0030235115897084,-0.0006197943240092
2017-05-19,2381.73,0.06927206860717365,-0.10705055227465628,0.10579083171238826,0.20888676445160548,-0.0012229822774736,0.0095268700903202
2017-05-22,2394.02,0.06938360069196076,-0.10613039775302036,0.11339793675377326,0.21619484006410916,-0.0036821152671701,0.0050092850878022
2017-05-23,2398.42,0.07742131767293556,-0.10540268011698185,0.12586847004689136,0.21671778106525397,-0.001627602427457,0.0018376526812324
2017-05-24,2404.39,0.10105164814811045,-0.09091112574194385,0.16595400612264977,0.2420595936630918,-0.0019072130455104,0.0005686458074245
2017-05-25,2415.07,0.09584385222738476,-0.10327808566753985,0.14368123394250587,0.24069731055992216,0.0014955911556147,-0.0007176888942365
2017-05-26,2415.82,0.10696416463777496,-0.09511679789120375,0.15223688263187746,0.248950334131124,0.0003399378024645,0.0018797569950457
2017-05-30,2412.91,0.11009635906607186,-0.10406433096189316,0.15341414949103277,0.24880893226427278,-0.0123348424996713,-0.0057129568928881
2017-05-31,2411.8,0.10591089463479544,-0.10873132598060735,0.13727943811337137,0.24560280576938168,-0.0019810320550229,-0.0017190303220703
2017-06-01,2430.06,0.11689942942394525,-0.09767763022063715,0.14686670663184206,0.2565912058282277,0.0102362553830791,0.0102170143688398
2017-06-02,2439.07,0.12048169138388255,-0.09315179076213395,0.17005559317435098,0.26483121808587096,-0.0017688659786655,0.0067034762257827
2017-06-05,2436.1,0.11330286993347896,-0.09265318422811984,0.16601494343471726,0.26440072340314513,0.0018971595199919,-0.0023515236202608
2017-06-06,2429.33,0.09930078276579415,-0.10203337943588835,0.15338923868140067,0.24804696262743423,0.0072161819234693,-0.0019316772264666
2017-06-07,2433.14,0.09027640713085226,-0.11236514195726949,0.14670617381241846,0.2513752758637928,-0.0103782036280736,-0.0001728794815607
2017-06-08,2433.79,0.09119568131201086,-0.1097840222524624,0.14002153919219126,0.2571974966901009,0.0054821483843727,0.0079473402777673
2017-06-09,2431.77,0.08357929863671945,-0.09753597803906328,0.13008458843456006,0.2306623142330663,0.0124753752125531,-0.0001341576721128
